"","game.id","Date","team","div","conf","status","pts","diff","def.rank"
"2248",1124,"Thu, Apr 2, 2015","Houston Rockets","Atlantic Division","East","v","108","7","5"
"2249",1125,"Thu, Apr 2, 2015","Golden State Warriors","Pacific Division","West","h","107","1","4"
"2250",1125,"Thu, Apr 2, 2015","Phoenix Suns","Atlantic Division","East","v","106","-1","11"
"2251",1126,"Fri, Apr 3, 2015","Boston Celtics","Central Division","East","h","101","-9","26"
"2252",1126,"Fri, Apr 3, 2015","Milwaukee Bucks","Atlantic Division","East","v","110","9","29"
"2253",1127,"Fri, Apr 3, 2015","Brooklyn Nets","Atlantic Division","East","h","114","5","20"
"2254",1127,"Fri, Apr 3, 2015","Toronto Raptors","Atlantic Division","East","v","109","-5","12"
"2255",1128,"Fri, Apr 3, 2015","Chicago Bulls","Central Division","East","h","88","6","14"
"2256",1128,"Fri, Apr 3, 2015","Detroit Pistons","Atlantic Division","East","v","82","-6","24"
"2257",1129,"Fri, Apr 3, 2015","Indiana Pacers","Southeast Division","East","h","93","19","8"
"2258",1129,"Fri, Apr 3, 2015","Charlotte Hornets","Atlantic Division","East","v","74","-19","17"
"2259",1130,"Fri, Apr 3, 2015","Los Angeles Lakers","Northwest Division","West","h","77","-30","25"
"2260",1130,"Fri, Apr 3, 2015","Portland Trail Blazers","Atlantic Division","East","v","107","30","7"
"2261",1131,"Fri, Apr 3, 2015","Memphis Grizzlies","Northwest Division","West","h","100","8","13"
"2262",1131,"Fri, Apr 3, 2015","Oklahoma City Thunder","Atlantic Division","East","v","92","-8","3"
"2263",1132,"Fri, Apr 3, 2015","Minnesota Timberwolves","Southeast Division","West","h","84","-13","10"
"2264",1132,"Fri, Apr 3, 2015","Orlando Magic","Atlantic Division","East","v","97","13","27"
"2265",1133,"Fri, Apr 3, 2015","Sacramento Kings","Southwest Division","West","h","95","-6","22"
"2266",1133,"Fri, Apr 3, 2015","New Orleans Pelicans","Atlantic Division","East","v","101","6","21"
"2267",1134,"Fri, Apr 3, 2015","San Antonio Spurs","Northwest Division","West","h","123","30","1"
"2268",1134,"Fri, Apr 3, 2015","Denver Nuggets","Atlantic Division","East","v","93","-30","19"
"2269",1135,"Fri, Apr 3, 2015","Washington Wizards","Atlantic Division","East","h","101","14","15"
"2270",1135,"Fri, Apr 3, 2015","New York Knicks","Atlantic Division","East","v","87","-14","18"
"2271",1136,"Sat, Apr 4, 2015","Atlanta Hawks","Atlantic Division","East","h","131","32","16"
"2272",1136,"Sat, Apr 4, 2015","Brooklyn Nets","Atlantic Division","East","v","99","-32","20"
"2273",1137,"Sat, Apr 4, 2015","Charlotte Hornets","Atlantic Division","East","h","92","1","17"
"2274",1137,"Sat, Apr 4, 2015","Philadelphia 76ers","Atlantic Division","East","v","91","-1","30"
"2275",1138,"Sat, Apr 4, 2015","Dallas Mavericks","Pacific Division","West","h","110","-13","9"
"2276",1138,"Sat, Apr 4, 2015","Golden State Warriors","Atlantic Division","East","v","123","13","4"
"2277",1139,"Sat, Apr 4, 2015","Denver Nuggets","Pacific Division","West","h","92","-15","19"
"2278",1139,"Sat, Apr 4, 2015","Los Angeles Clippers","Atlantic Division","East","v","107","15","2"
"2279",1140,"Sat, Apr 4, 2015","Detroit Pistons","Southeast Division","East","h","99","1","24"
"2280",1140,"Sat, Apr 4, 2015","Miami Heat","Atlantic Division","East","v","98","-1","6"
"2281",1141,"Sat, Apr 4, 2015","Memphis Grizzlies","Southeast Division","West","h","83","-9","13"
"2282",1141,"Sat, Apr 4, 2015","Washington Wizards","Atlantic Division","East","v","92","9","15"
"2283",1142,"Sat, Apr 4, 2015","Milwaukee Bucks","Southeast Division","East","h","90","-7","29"
"2284",1142,"Sat, Apr 4, 2015","Orlando Magic","Atlantic Division","East","v","97","7","27"
"2285",1143,"Sat, Apr 4, 2015","Phoenix Suns","Northwest Division","West","h","87","2","11"
"2286",1143,"Sat, Apr 4, 2015","Utah Jazz","Atlantic Division","East","v","85","-2","28"
"2287",1144,"Sat, Apr 4, 2015","Portland Trail Blazers","Southwest Division","West","h","99","9","7"
"2288",1144,"Sat, Apr 4, 2015","New Orleans Pelicans","Atlantic Division","East","v","90","-9","21"
"2289",1145,"Sat, Apr 4, 2015","Toronto Raptors","Atlantic Division","East","h","116","-1","12"
"2290",1145,"Sat, Apr 4, 2015","Boston Celtics","Atlantic Division","East","v","117","1","26"
"2291",1146,"Sun, Apr 5, 2015","Cleveland Cavaliers","Central Division","East","h","99","5","23"
"2292",1146,"Sun, Apr 5, 2015","Chicago Bulls","Atlantic Division","East","v","94","-5","14"
"2293",1147,"Sun, Apr 5, 2015","Indiana Pacers","Southeast Division","East","h","112","23","8"
"2294",1147,"Sun, Apr 5, 2015","Miami Heat","Atlantic Division","East","v","89","-23","6"
"2295",1148,"Sun, Apr 5, 2015","Los Angeles Lakers","Pacific Division","West","h","78","-28","25"
"2296",1148,"Sun, Apr 5, 2015","Los Angeles Clippers","Atlantic Division","East","v","106","28","2"
"2297",1149,"Sun, Apr 5, 2015","New York Knicks","Atlantic Division","East","h","101","10","18"
"2298",1149,"Sun, Apr 5, 2015","Philadelphia 76ers","Atlantic Division","East","v","91","-10","30"
"2299",1150,"Sun, Apr 5, 2015","Oklahoma City Thunder","Southwest Division","West","h","112","-3","3"
"2300",1150,"Sun, Apr 5, 2015","Houston Rockets","Atlantic Division","East","v","115","3","5"
"2301",1151,"Sun, Apr 5, 2015","Sacramento Kings","Northwest Division","West","h","95","-6","22"
"2302",1151,"Sun, Apr 5, 2015","Utah Jazz","Atlantic Division","East","v","101","6","28"
"2303",1152,"Sun, Apr 5, 2015","San Antonio Spurs","Pacific Division","West","h","107","15","1"
"2304",1152,"Sun, Apr 5, 2015","Golden State Warriors","Atlantic Division","East","v","92","-15","4"
"2305",1153,"Mon, Apr 6, 2015","Brooklyn Nets","Northwest Division","East","h","106","10","20"
"2306",1153,"Mon, Apr 6, 2015","Portland Trail Blazers","Atlantic Division","East","v","96","-10","7"
"2307",1154,"Tue, Apr 7, 2015","Atlanta Hawks","Pacific Division","East","h","96","27","16"
"2308",1154,"Tue, Apr 7, 2015","Phoenix Suns","Atlantic Division","East","v","69","-27","11"
"2309",1155,"Tue, Apr 7, 2015","Los Angeles Clippers","Pacific Division","West","h","105","5","2"
"2310",1155,"Tue, Apr 7, 2015","Los Angeles Lakers","Atlantic Division","East","v","100","-5","25"
"2311",1156,"Tue, Apr 7, 2015","Miami Heat","Southeast Division","East","h","105","5","6"
"2312",1156,"Tue, Apr 7, 2015","Charlotte Hornets","Atlantic Division","East","v","100","-5","17"
"2313",1157,"Tue, Apr 7, 2015","New Orleans Pelicans","Pacific Division","West","h","103","3","21"
"2314",1157,"Tue, Apr 7, 2015","Golden State Warriors","Atlantic Division","East","v","100","-3","4"
"2315",1158,"Tue, Apr 7, 2015","Oklahoma City Thunder","Southwest Division","West","h","88","-25","3"
"2316",1158,"Tue, Apr 7, 2015","San Antonio Spurs","Atlantic Division","East","v","113","25","1"
"2317",1159,"Tue, Apr 7, 2015","Sacramento Kings","Southwest Division","West","h","116","5","22"
"2318",1159,"Tue, Apr 7, 2015","Minnesota Timberwolves","Atlantic Division","East","v","111","-5","10"
"2319",1160,"Wed, Apr 8, 2015","Brooklyn Nets","Southeast Division","East","h","111","-3","20"
"2320",1160,"Wed, Apr 8, 2015","Atlanta Hawks","Atlantic Division","East","v","114","3","16"
"2321",1161,"Wed, Apr 8, 2015","Charlotte Hornets","Atlantic Division","East","h","74","-18","17"
"2322",1161,"Wed, Apr 8, 2015","Toronto Raptors","Atlantic Division","East","v","92","18","12"
"2323",1162,"Wed, Apr 8, 2015","Dallas Mavericks","Pacific Division","West","h","107","3","9"
"2324",1162,"Wed, Apr 8, 2015","Phoenix Suns","Atlantic Division","East","v","104","-3","11"
"2325",1163,"Wed, Apr 8, 2015","Denver Nuggets","Pacific Division","West","h","119","18","19"
"2326",1163,"Wed, Apr 8, 2015","Los Angeles Lakers","Atlantic Division","East","v","101","-18","25"
"2327",1164,"Wed, Apr 8, 2015","Detroit Pistons","Atlantic Division","East","h","103","-10","24"
"2328",1164,"Wed, Apr 8, 2015","Boston Celtics","Atlantic Division","East","v","113","10","26"
"2329",1165,"Wed, Apr 8, 2015","Memphis Grizzlies","Southwest Division","West","h","110","36","13"
"2330",1165,"Wed, Apr 8, 2015","New Orleans Pelicans","Atlantic Division","East","v","74","-36","21"
"2331",1166,"Wed, Apr 8, 2015","Milwaukee Bucks","Central Division","East","h","99","-5","29"
"2332",1166,"Wed, Apr 8, 2015","Cleveland Cavaliers","Atlantic Division","East","v","104","5","23"
"2333",1167,"Wed, Apr 8, 2015","New York Knicks","Central Division","East","h","86","-16","18"
"2334",1167,"Wed, Apr 8, 2015","Indiana Pacers","Atlantic Division","East","v","102","16","8"
"2335",1168,"Wed, Apr 8, 2015","Orlando Magic","Central Division","East","h","105","2","27"
"2336",1168,"Wed, Apr 8, 2015","Chicago Bulls","Atlantic Division","East","v","103","-2","14"
"2337",1169,"Wed, Apr 8, 2015","Philadelphia 76ers","Southeast Division","East","h","90","-29","30"
"2338",1169,"Wed, Apr 8, 2015","Washington Wizards","Atlantic Division","East","v","119","29","15"
"2339",1170,"Wed, Apr 8, 2015","Portland Trail Blazers","Southwest Division","West","h","116","25","7"
"2340",1170,"Wed, Apr 8, 2015","Minnesota Timberwolves","Atlantic Division","East","v","91","-25","10"
"2341",1171,"Wed, Apr 8, 2015","San Antonio Spurs","Southwest Division","West","h","110","12","1"
"2342",1171,"Wed, Apr 8, 2015","Houston Rockets","Atlantic Division","East","v","98","-12","5"
"2343",1172,"Wed, Apr 8, 2015","Utah Jazz","Pacific Division","West","h","103","12","28"
"2344",1172,"Wed, Apr 8, 2015","Sacramento Kings","Atlantic Division","East","v","91","-12","22"
"2345",1173,"Thu, Apr 9, 2015","Golden State Warriors","Northwest Division","West","h","116","11","4"
"2346",1173,"Thu, Apr 9, 2015","Portland Trail Blazers","Atlantic Division","East","v","105","-11","7"
"2347",1174,"Thu, Apr 9, 2015","Miami Heat","Central Division","East","h","78","-11","6"
"2348",1174,"Thu, Apr 9, 2015","Chicago Bulls","Atlantic Division","East","v","89","11","14"
"2349",1175,"Fri, Apr 10, 2015","Atlanta Hawks","Southeast Division","East","h","104","24","16"
"2350",1175,"Fri, Apr 10, 2015","Charlotte Hornets","Atlantic Division","East","v","80","-24","17"
"2351",1176,"Fri, Apr 10, 2015","Brooklyn Nets","Southeast Division","East","h","117","37","20"
"2352",1176,"Fri, Apr 10, 2015","Washington Wizards","Atlantic Division","East","v","80","-37","15"
"2353",1177,"Fri, Apr 10, 2015","Cleveland Cavaliers","Atlantic Division","East","h","90","-9","23"
"2354",1177,"Fri, Apr 10, 2015","Boston Celtics","Atlantic Division","East","v","99","9","26"
"2355",1178,"Fri, Apr 10, 2015","Denver Nuggets","Southwest Division","West","h","143","-1","19"
"2356",1178,"Fri, Apr 10, 2015","Dallas Mavericks","Atlantic Division","East","v","144","1","9"
"2357",1179,"Fri, Apr 10, 2015","Detroit Pistons","Central Division","East","h","103","-4","24"
"2358",1179,"Fri, Apr 10, 2015","Indiana Pacers","Atlantic Division","East","v","107","4","8"
"2359",1180,"Fri, Apr 10, 2015","Houston Rockets","Southwest Division","West","h","103","-1","5"
"2360",1180,"Fri, Apr 10, 2015","San Antonio Spurs","Atlantic Division","East","v","104","1","1"
"2361",1181,"Fri, Apr 10, 2015","Los Angeles Lakers","Southwest Division","West","h","106","8","25"
"2362",1181,"Fri, Apr 10, 2015","Minnesota Timberwolves","Atlantic Division","East","v","98","-8","10"
"2363",1182,"Fri, Apr 10, 2015","New Orleans Pelicans","Pacific Division","West","h","90","15","21"
"2364",1182,"Fri, Apr 10, 2015","Phoenix Suns","Atlantic Division","East","v","75","-15","11"
"2365",1183,"Fri, Apr 10, 2015","New York Knicks","Central Division","East","h","91","-8","18"
"2366",1183,"Fri, Apr 10, 2015","Milwaukee Bucks","Atlantic Division","East","v","99","8","29"
"2367",1184,"Fri, Apr 10, 2015","Oklahoma City Thunder","Pacific Division","West","h","116","13","3"
"2368",1184,"Fri, Apr 10, 2015","Sacramento Kings","Atlantic Division","East","v","103","-13","22"
"2369",1185,"Fri, Apr 10, 2015","Orlando Magic","Atlantic Division","East","h","99","-2","27"
"2370",1185,"Fri, Apr 10, 2015","Toronto Raptors","Atlantic Division","East","v","101","2","12"
"2371",1186,"Fri, Apr 10, 2015","Utah Jazz","Southwest Division","West","h","88","-1","28"
"2372",1186,"Fri, Apr 10, 2015","Memphis Grizzlies","Atlantic Division","East","v","89","1","13"
"2373",1187,"Sat, Apr 11, 2015","Chicago Bulls","Atlantic Division","East","h","114","7","14"
"2374",1187,"Sat, Apr 11, 2015","Philadelphia 76ers","Atlantic Division","East","v","107","-7","30"
"2375",1188,"Sat, Apr 11, 2015","Golden State Warriors","Southwest Division","West","h","110","9","4"
"2376",1188,"Sat, Apr 11, 2015","Minnesota Timberwolves","Atlantic Division","East","v","101","-9","10"
"2377",1189,"Sat, Apr 11, 2015","Los Angeles Clippers","Southwest Division","West","h","94","8","2"
"2378",1189,"Sat, Apr 11, 2015","Memphis Grizzlies","Atlantic Division","East","v","86","-8","13"
"2379",1190,"Sat, Apr 11, 2015","Miami Heat","Atlantic Division","East","h","104","-3","6"
"2380",1190,"Sat, Apr 11, 2015","Toronto Raptors","Atlantic Division","East","v","107","3","12"
"2381",1191,"Sat, Apr 11, 2015","Orlando Magic","Atlantic Division","East","h","79","-1","27"
"2382",1191,"Sat, Apr 11, 2015","New York Knicks","Atlantic Division","East","v","80","1","18"
"2383",1192,"Sat, Apr 11, 2015","Portland Trail Blazers","Northwest Division","West","h","105","-6","7"
"2384",1192,"Sat, Apr 11, 2015","Utah Jazz","Atlantic Division","East","v","111","6","28"
"2385",1193,"Sun, Apr 12, 2015","Boston Celtics","Central Division","East","h","117","39","26"
"2386",1193,"Sun, Apr 12, 2015","Cleveland Cavaliers","Atlantic Division","East","v","78","-39","23"
"2387",1194,"Sun, Apr 12, 2015","Denver Nuggets","Pacific Division","West","h","122","11","19"
"2388",1194,"Sun, Apr 12, 2015","Sacramento Kings","Atlantic Division","East","v","111","-11","22"
"2389",1195,"Sun, Apr 12, 2015","Detroit Pistons","Southeast Division","East","h","116","39","24"
"2390",1195,"Sun, Apr 12, 2015","Charlotte Hornets","Atlantic Division","East","v","77","-39","17"
"2391",1196,"Sun, Apr 12, 2015","Houston Rockets","Southwest Division","West","h","121","7","5"
"2392",1196,"Sun, Apr 12, 2015","New Orleans Pelicans","Atlantic Division","East","v","114","-7","21"
"2393",1197,"Sun, Apr 12, 2015","Indiana Pacers","Northwest Division","East","h","116","12","8"
"2394",1197,"Sun, Apr 12, 2015","Oklahoma City Thunder","Atlantic Division","East","v","104","-12","3"
"2395",1198,"Sun, Apr 12, 2015","Los Angeles Lakers","Southwest Division","West","h","106","-14","25"
"2396",1198,"Sun, Apr 12, 2015","Dallas Mavericks","Atlantic Division","East","v","120","14","9"
"2397",1199,"Sun, Apr 12, 2015","Milwaukee Bucks","Atlantic Division","East","h","96","23","29"
"2398",1199,"Sun, Apr 12, 2015","Brooklyn Nets","Atlantic Division","East","v","73","-23","20"
"2399",1200,"Sun, Apr 12, 2015","San Antonio Spurs","Pacific Division","West","h","107","16","1"
"2400",1200,"Sun, Apr 12, 2015","Phoenix Suns","Atlantic Division","East","v","91","-16","11"
"2401",1201,"Sun, Apr 12, 2015","Washington Wizards","Southeast Division","East","h","108","9","15"
"2402",1201,"Sun, Apr 12, 2015","Atlanta Hawks","Atlantic Division","East","v","99","-9","16"
"2403",1202,"Mon, Apr 13, 2015","Atlanta Hawks","Atlantic Division","East","h","108","-4","16"
"2404",1202,"Mon, Apr 13, 2015","New York Knicks","Atlantic Division","East","v","112","4","18"
"2405",1203,"Mon, Apr 13, 2015","Brooklyn Nets","Central Division","East","h","86","-27","20"
"2406",1203,"Mon, Apr 13, 2015","Chicago Bulls","Atlantic Division","East","v","113","27","14"
"2407",1204,"Mon, Apr 13, 2015","Charlotte Hornets","Southwest Division","East","h","90","-10","17"
"2408",1204,"Mon, Apr 13, 2015","Houston Rockets","Atlantic Division","East","v","100","10","5"
"2409",1205,"Mon, Apr 13, 2015","Cleveland Cavaliers","Central Division","East","h","109","12","23"
"2410",1205,"Mon, Apr 13, 2015","Detroit Pistons","Atlantic Division","East","v","97","-12","24"
"2411",1206,"Mon, Apr 13, 2015","Golden State Warriors","Southwest Division","West","h","111","4","4"
"2412",1206,"Mon, Apr 13, 2015","Memphis Grizzlies","Atlantic Division","East","v","107","-4","13"
"2413",1207,"Mon, Apr 13, 2015","Los Angeles Clippers","Northwest Division","West","h","110","7","2"
"2414",1207,"Mon, Apr 13, 2015","Denver Nuggets","Atlantic Division","East","v","103","-7","19"
"2415",1208,"Mon, Apr 13, 2015","Miami Heat","Southeast Division","East","h","100","7","6"
"2416",1208,"Mon, Apr 13, 2015","Orlando Magic","Atlantic Division","East","v","93","-7","27"
"2417",1209,"Mon, Apr 13, 2015","Minnesota Timberwolves","Southwest Division","West","h","88","-12","10"
"2418",1209,"Mon, Apr 13, 2015","New Orleans Pelicans","Atlantic Division","East","v","100","12","21"
"2419",1210,"Mon, Apr 13, 2015","Oklahoma City Thunder","Northwest Division","West","h","101","11","3"
"2420",1210,"Mon, Apr 13, 2015","Portland Trail Blazers","Atlantic Division","East","v","90","-11","7"
"2421",1211,"Mon, Apr 13, 2015","Philadelphia 76ers","Central Division","East","h","97","-10","30"
"2422",1211,"Mon, Apr 13, 2015","Milwaukee Bucks","Atlantic Division","East","v","107","10","29"
"2423",1212,"Mon, Apr 13, 2015","Sacramento Kings","Pacific Division","West","h","102","10","22"
"2424",1212,"Mon, Apr 13, 2015","Los Angeles Lakers","Atlantic Division","East","v","92","-10","25"
"2425",1213,"Mon, Apr 13, 2015","Utah Jazz","Southwest Division","West","h","109","17","28"
"2426",1213,"Mon, Apr 13, 2015","Dallas Mavericks","Atlantic Division","East","v","92","-17","9"
"2427",1214,"Tue, Apr 14, 2015","Boston Celtics","Atlantic Division","East","h","95","2","26"
"2428",1214,"Tue, Apr 14, 2015","Toronto Raptors","Atlantic Division","East","v","93","-2","12"
"2429",1215,"Tue, Apr 14, 2015","Indiana Pacers","Southeast Division","East","h","99","4","8"
"2430",1215,"Tue, Apr 14, 2015","Washington Wizards","Atlantic Division","East","v","95","-4","15"
"2431",1216,"Tue, Apr 14, 2015","Phoenix Suns","Pacific Division","West","h","101","-11","11"
"2432",1216,"Tue, Apr 14, 2015","Los Angeles Clippers","Atlantic Division","East","v","112","11","2"
"2433",1217,"Wed, Apr 15, 2015","Brooklyn Nets","Southeast Division","East","h","101","13","20"
"2434",1217,"Wed, Apr 15, 2015","Orlando Magic","Atlantic Division","East","v","88","-13","27"
"2435",1218,"Wed, Apr 15, 2015","Chicago Bulls","Southeast Division","East","h","91","6","14"
